ID,DateTime,Year,Month,Day,Hour,Temperature
538,23/10/2016 09:00,2016,10,23,9,7.6
539,23/10/2016 10:00,2016,10,23,10,9.2
540,23/10/2016 11:00,2016,10,23,11,9
541,23/10/2016 12:00,2016,10,23,12,10.5
542,23/10/2016 13:00,2016,10,23,13,9.6
543,23/10/2016 14:00,2016,10,23,14,9.4
544,23/10/2016 15:00,2016,10,23,15,8.4
545,23/10/2016 16:00,2016,10,23,16,8.4
546,23/10/2016 17:00,2016,10,23,17,7
547,23/10/2016 18:00,2016,10,23,18,7.3
548,23/10/2016 19:00,2016,10,23,19,6.3
549,23/10/2016 20:00,2016,10,23,20,6.1
550,23/10/2016 21:00,2016,10,23,21,6.2
551,23/10/2016 22:00,2016,10,23,22,7.1
552,23/10/2016 23:00,2016,10,23,23,6.6
553,24/10/2016 00:00,2016,10,24,0,5.7
554,24/10/2016 01:00,2016,10,24,1,6.5
555,24/10/2016 02:00,2016,10,24,2,6.3
556,24/10/2016 03:00,2016,10,24,3,6.8
557,24/10/2016 04:00,2016,10,24,4,5.4
558,24/10/2016 05:00,2016,10,24,5,4.9
559,24/10/2016 06:00,2016,10,24,6,4.5
560,24/10/2016 07:00,2016,10,24,7,5.5
561,24/10/2016 08:00,2016,10,24,8,6.5
562,24/10/2016 09:00,2016,10,24,9,5.6
563,24/10/2016 10:00,2016,10,24,10,9
564,24/10/2016 11:00,2016,10,24,11,10.5
565,24/10/2016 12:00,2016,10,24,12,10.4
566,24/10/2016 13:00,2016,10,24,13,10.3
567,24/10/2016 14:00,2016,10,24,14,10.2
568,24/10/2016 15:00,2016,10,24,15,10.6
569,24/10/2016 16:00,2016,10,24,16,9
570,24/10/2016 17:00,2016,10,24,17,7.5
571,24/10/2016 18:00,2016,10,24,18,6.5
572,24/10/2016 19:00,2016,10,24,19,7.7
573,24/10/2016 20:00,2016,10,24,20,6.2
574,24/10/2016 21:00,2016,10,24,21,7.1
575,24/10/2016 22:00,2016,10,24,22,6.5
576,24/10/2016 23:00,2016,10,24,23,6.9
577,25/10/2016 00:00,2016,10,25,0,5.6
578,25/10/2016 01:00,2016,10,25,1,5.3
579,25/10/2016 02:00,2016,10,25,2,6.1
580,25/10/2016 03:00,2016,10,25,3,5.9
581,25/10/2016 04:00,2016,10,25,4,5.3
582,25/10/2016 05:00,2016,10,25,5,5.2
583,25/10/2016 06:00,2016,10,25,6,4.2
584,25/10/2016 07:00,2016,10,25,7,4.2
585,25/10/2016 08:00,2016,10,25,8,5.2
586,25/10/2016 09:00,2016,10,25,9,7.3
587,25/10/2016 10:00,2016,10,25,10,8.8
588,25/10/2016 11:00,2016,10,25,11,9.4
589,25/10/2016 12:00,2016,10,25,12,10.1
590,25/10/2016 13:00,2016,10,25,13,9.5
591,25/10/2016 14:00,2016,10,25,14,9.1
592,25/10/2016 15:00,2016,10,25,15,8.9
593,25/10/2016 16:00,2016,10,25,16,8.5
594,25/10/2016 17:00,2016,10,25,17,8.7
595,25/10/2016 18:00,2016,10,25,18,9.3
596,25/10/2016 19:00,2016,10,25,19,9.5
597,25/10/2016 20:00,2016,10,25,20,9.9
598,25/10/2016 21:00,2016,10,25,21,9.8
599,25/10/2016 22:00,2016,10,25,22,10.1
600,25/10/2016 23:00,2016,10,25,23,9.5
601,26/10/2016 00:00,2016,10,26,0,9.6
602,26/10/2016 01:00,2016,10,26,1,10
603,26/10/2016 02:00,2016,10,26,2,10.4
604,26/10/2016 03:00,2016,10,26,3,10.7
605,26/10/2016 04:00,2016,10,26,4,10.8
606,26/10/2016 05:00,2016,10,26,5,10.6
607,26/10/2016 06:00,2016,10,26,6,10.9
608,26/10/2016 07:00,2016,10,26,7,10.5
609,26/10/2016 08:00,2016,10,26,8,10.5
610,26/10/2016 09:00,2016,10,26,9,10.8
611,26/10/2016 10:00,2016,10,26,10,NA
612,26/10/2016 11:00,2016,10,26,11,NA
613,26/10/2016 12:00,2016,10,26,12,11.7
614,26/10/2016 13:00,2016,10,26,13,11.6
615,26/10/2016 14:00,2016,10,26,14,11.2
616,26/10/2016 15:00,2016,10,26,15,10.9
617,26/10/2016 16:00,2016,10,26,16,11
618,26/10/2016 17:00,2016,10,26,17,10.4
619,26/10/2016 18:00,2016,10,26,18,10.2
620,26/10/2016 19:00,2016,10,26,19,10.4
621,26/10/2016 20:00,2016,10,26,20,10
622,26/10/2016 21:00,2016,10,26,21,10.8
623,26/10/2016 22:00,2016,10,26,22,11
624,26/10/2016 23:00,2016,10,26,23,10.7
625,27/10/2016 00:00,2016,10,27,0,9.5
626,27/10/2016 01:00,2016,10,27,1,10.3
627,27/10/2016 02:00,2016,10,27,2,10.3
628,27/10/2016 03:00,2016,10,27,3,10.3
629,27/10/2016 04:00,2016,10,27,4,10.3
630,27/10/2016 05:00,2016,10,27,5,10.9
631,27/10/2016 06:00,2016,10,27,6,11.1
632,27/10/2016 07:00,2016,10,27,7,10.7
633,27/10/2016 08:00,2016,10,27,8,11.3
634,27/10/2016 09:00,2016,10,27,9,11.7
635,27/10/2016 10:00,2016,10,27,10,11.5
636,27/10/2016 11:00,2016,10,27,11,12.2
637,27/10/2016 12:00,2016,10,27,12,12.6
638,27/10/2016 13:00,2016,10,27,13,12.5
639,27/10/2016 14:00,2016,10,27,14,12.7
640,27/10/2016 15:00,2016,10,27,15,13
641,27/10/2016 16:00,2016,10,27,16,12.1
642,27/10/2016 17:00,2016,10,27,17,9.6
643,27/10/2016 18:00,2016,10,27,18,9.4
644,27/10/2016 19:00,2016,10,27,19,9.1
645,27/10/2016 20:00,2016,10,27,20,8.5
646,27/10/2016 21:00,2016,10,27,21,8.5
647,27/10/2016 22:00,2016,10,27,22,8.3
648,27/10/2016 23:00,2016,10,27,23,8
649,28/10/2016 00:00,2016,10,28,0,8.9
650,28/10/2016 01:00,2016,10,28,1,8.6
651,28/10/2016 02:00,2016,10,28,2,7.4
652,28/10/2016 03:00,2016,10,28,3,8.4
653,28/10/2016 04:00,2016,10,28,4,8
654,28/10/2016 05:00,2016,10,28,5,8.1
655,28/10/2016 06:00,2016,10,28,6,7.6
656,28/10/2016 07:00,2016,10,28,7,8.1
657,28/10/2016 08:00,2016,10,28,8,8.2
658,28/10/2016 09:00,2016,10,28,9,7.5
659,28/10/2016 10:00,2016,10,28,10,7.9
660,28/10/2016 11:00,2016,10,28,11,9.4
661,28/10/2016 12:00,2016,10,28,12,9.8
662,28/10/2016 13:00,2016,10,28,13,8.2
663,28/10/2016 14:00,2016,10,28,14,9.2
664,28/10/2016 15:00,2016,10,28,15,9.8
665,28/10/2016 16:00,2016,10,28,16,9.2
666,28/10/2016 17:00,2016,10,28,17,9.2
667,28/10/2016 18:00,2016,10,28,18,8.5
668,28/10/2016 19:00,2016,10,28,19,8.9
669,28/10/2016 20:00,2016,10,28,20,9.1
670,28/10/2016 21:00,2016,10,28,21,8.7
671,28/10/2016 22:00,2016,10,28,22,9.1
672,28/10/2016 23:00,2016,10,28,23,9.3
673,29/10/2016 00:00,2016,10,29,0,9.2
674,29/10/2016 01:00,2016,10,29,1,8.8
675,29/10/2016 02:00,2016,10,29,2,8.8
676,29/10/2016 03:00,2016,10,29,3,8.4
677,29/10/2016 04:00,2016,10,29,4,8.9
678,29/10/2016 05:00,2016,10,29,5,8.8
679,29/10/2016 06:00,2016,10,29,6,9.5
680,29/10/2016 07:00,2016,10,29,7,9.7
681,29/10/2016 08:00,2016,10,29,8,9.4
682,29/10/2016 09:00,2016,10,29,9,9.5
683,29/10/2016 10:00,2016,10,29,10,9.7
684,29/10/2016 11:00,2016,10,29,11,9.7
685,29/10/2016 12:00,2016,10,29,12,10.2
686,29/10/2016 13:00,2016,10,29,13,10.7
687,29/10/2016 14:00,2016,10,29,14,11.9
688,29/10/2016 15:00,2016,10,29,15,12.3
689,29/10/2016 16:00,2016,10,29,16,11.8
690,29/10/2016 17:00,2016,10,29,17,11.2
691,29/10/2016 18:00,2016,10,29,18,11.3
692,29/10/2016 19:00,2016,10,29,19,10.7
693,29/10/2016 20:00,2016,10,29,20,10.5
694,29/10/2016 21:00,2016,10,29,21,10.9
695,29/10/2016 22:00,2016,10,29,22,10.8
696,29/10/2016 23:00,2016,10,29,23,10.8
697,30/10/2016 00:00,2016,10,30,0,11
698,30/10/2016 01:00,2016,10,30,1,11
699,30/10/2016 02:00,2016,10,30,2,10.2
700,30/10/2016 03:00,2016,10,30,3,10.5
701,30/10/2016 04:00,2016,10,30,4,10.3
702,30/10/2016 05:00,2016,10,30,5,10.2
703,30/10/2016 06:00,2016,10,30,6,10.1
704,30/10/2016 07:00,2016,10,30,7,10.1
705,30/10/2016 08:00,2016,10,30,8,10.4
706,30/10/2016 09:00,2016,10,30,9,10.4
707,30/10/2016 10:00,2016,10,30,10,11.3
708,30/10/2016 11:00,2016,10,30,11,11.6
709,30/10/2016 12:00,2016,10,30,12,11.6
710,30/10/2016 13:00,2016,10,30,13,11.9
711,30/10/2016 14:00,2016,10,30,14,12.4
712,30/10/2016 15:00,2016,10,30,15,12.5
713,30/10/2016 16:00,2016,10,30,16,12.1
714,30/10/2016 17:00,2016,10,30,17,11.9
715,30/10/2016 18:00,2016,10,30,18,11.8
716,30/10/2016 19:00,2016,10,30,19,11.6
717,30/10/2016 20:00,2016,10,30,20,11.5
718,30/10/2016 21:00,2016,10,30,21,11.6
719,30/10/2016 22:00,2016,10,30,22,11.5
720,30/10/2016 23:00,2016,10,30,23,12
721,31/10/2016 00:00,2016,10,31,0,11.8
722,31/10/2016 01:00,2016,10,31,1,11.6
723,31/10/2016 02:00,2016,10,31,2,11.5
724,31/10/2016 03:00,2016,10,31,3,10.4
725,31/10/2016 04:00,2016,10,31,4,10.2
726,31/10/2016 05:00,2016,10,31,5,10.1
727,31/10/2016 06:00,2016,10,31,6,10
728,31/10/2016 07:00,2016,10,31,7,9.8
729,31/10/2016 08:00,2016,10,31,8,9.9
730,31/10/2016 09:00,2016,10,31,9,9.3
731,31/10/2016 10:00,2016,10,31,10,9.8
732,31/10/2016 11:00,2016,10,31,11,9.9
733,31/10/2016 12:00,2016,10,31,12,10
734,31/10/2016 13:00,2016,10,31,13,9.1
735,31/10/2016 14:00,2016,10,31,14,9.1
736,31/10/2016 15:00,2016,10,31,15,8.9
737,31/10/2016 16:00,2016,10,31,16,8.6
738,31/10/2016 17:00,2016,10,31,17,8.1
739,31/10/2016 18:00,2016,10,31,18,8
740,31/10/2016 19:00,2016,10,31,19,6.4
741,31/10/2016 20:00,2016,10,31,20,6.2
742,31/10/2016 21:00,2016,10,31,21,5.3
743,31/10/2016 22:00,2016,10,31,22,6.5
744,31/10/2016 23:00,2016,10,31,23,6.7
745,01/11/2016 00:00,2016,11,1,0,6.5
746,01/11/2016 01:00,2016,11,1,1,6.8
747,01/11/2016 02:00,2016,11,1,2,6.7
748,01/11/2016 03:00,2016,11,1,3,7.1
749,01/11/2016 04:00,2016,11,1,4,6.5
750,01/11/2016 05:00,2016,11,1,5,7.3
751,01/11/2016 06:00,2016,11,1,6,6.5
752,01/11/2016 07:00,2016,11,1,7,6.3
753,01/11/2016 08:00,2016,11,1,8,7.1
754,01/11/2016 09:00,2016,11,1,9,7.9
755,01/11/2016 10:00,2016,11,1,10,8.7
756,01/11/2016 11:00,2016,11,1,11,8.9
757,01/11/2016 12:00,2016,11,1,12,9
758,01/11/2016 13:00,2016,11,1,13,9.7
759,01/11/2016 14:00,2016,11,1,14,8.1
760,01/11/2016 15:00,2016,11,1,15,7
761,01/11/2016 16:00,2016,11,1,16,7
762,01/11/2016 17:00,2016,11,1,17,6.5
763,01/11/2016 18:00,2016,11,1,18,6.2
764,01/11/2016 19:00,2016,11,1,19,6.9
765,01/11/2016 20:00,2016,11,1,20,6.3
766,01/11/2016 21:00,2016,11,1,21,6.8
767,01/11/2016 22:00,2016,11,1,22,6.9
768,01/11/2016 23:00,2016,11,1,23,7.7
769,02/11/2016 00:00,2016,11,2,0,7.6
770,02/11/2016 01:00,2016,11,2,1,7.6
771,02/11/2016 02:00,2016,11,2,2,7.5
772,02/11/2016 03:00,2016,11,2,3,7.9
773,02/11/2016 04:00,2016,11,2,4,7.8
774,02/11/2016 05:00,2016,11,2,5,7.9
775,02/11/2016 06:00,2016,11,2,6,7.7
776,02/11/2016 07:00,2016,11,2,7,7.4
777,02/11/2016 08:00,2016,11,2,8,7.6
778,02/11/2016 09:00,2016,11,2,9,7.7
779,02/11/2016 10:00,2016,11,2,10,8.1
780,02/11/2016 11:00,2016,11,2,11,8.4
781,02/11/2016 12:00,2016,11,2,12,9.1
782,02/11/2016 13:00,2016,11,2,13,8.3
783,02/11/2016 14:00,2016,11,2,14,9
784,02/11/2016 15:00,2016,11,2,15,8.1
785,02/11/2016 16:00,2016,11,2,16,7.6
786,02/11/2016 17:00,2016,11,2,17,5.5
787,02/11/2016 18:00,2016,11,2,18,4.8
788,02/11/2016 19:00,2016,11,2,19,4.8
789,02/11/2016 20:00,2016,11,2,20,4.2
790,02/11/2016 21:00,2016,11,2,21,5
791,02/11/2016 22:00,2016,11,2,22,4.5
792,02/11/2016 23:00,2016,11,2,23,4.1
793,03/11/2016 00:00,2016,11,3,0,5
794,03/11/2016 01:00,2016,11,3,1,6
795,03/11/2016 02:00,2016,11,3,2,4.8
796,03/11/2016 03:00,2016,11,3,3,5.9
797,03/11/2016 04:00,2016,11,3,4,5.6
798,03/11/2016 05:00,2016,11,3,5,5.5
799,03/11/2016 06:00,2016,11,3,6,5.8
800,03/11/2016 07:00,2016,11,3,7,5.8
801,03/11/2016 08:00,2016,11,3,8,6.1
802,03/11/2016 09:00,2016,11,3,9,6.6
803,03/11/2016 10:00,2016,11,3,10,7.4
804,03/11/2016 11:00,2016,11,3,11,8.3
805,03/11/2016 12:00,2016,11,3,12,8.8
806,03/11/2016 13:00,2016,11,3,13,8.5
807,03/11/2016 14:00,2016,11,3,14,8.3
808,03/11/2016 15:00,2016,11,3,15,8.4
809,03/11/2016 16:00,2016,11,3,16,8.1
810,03/11/2016 17:00,2016,11,3,17,7.8
811,03/11/2016 18:00,2016,11,3,18,8
812,03/11/2016 19:00,2016,11,3,19,7.9
813,03/11/2016 20:00,2016,11,3,20,7.9
814,03/11/2016 21:00,2016,11,3,21,7.8
815,03/11/2016 22:00,2016,11,3,22,7.5
816,03/11/2016 23:00,2016,11,3,23,7.4
817,04/11/2016 00:00,2016,11,4,0,7.4
818,04/11/2016 01:00,2016,11,4,1,6.5
819,04/11/2016 02:00,2016,11,4,2,6.4
820,04/11/2016 03:00,2016,11,4,3,6.9
821,04/11/2016 04:00,2016,11,4,4,7
822,04/11/2016 05:00,2016,11,4,5,7
823,04/11/2016 06:00,2016,11,4,6,7.4
824,04/11/2016 07:00,2016,11,4,7,7.6
825,04/11/2016 08:00,2016,11,4,8,7.5
826,04/11/2016 09:00,2016,11,4,9,8.5
827,04/11/2016 10:00,2016,11,4,10,9
828,04/11/2016 11:00,2016,11,4,11,9
829,04/11/2016 12:00,2016,11,4,12,9.1
830,04/11/2016 13:00,2016,11,4,13,8.7
831,04/11/2016 14:00,2016,11,4,14,8.8
832,04/11/2016 15:00,2016,11,4,15,8.4
833,04/11/2016 16:00,2016,11,4,16,7.9
834,04/11/2016 17:00,2016,11,4,17,7.6
835,04/11/2016 18:00,2016,11,4,18,7.5
836,04/11/2016 19:00,2016,11,4,19,7.2
837,04/11/2016 20:00,2016,11,4,20,7.3
838,04/11/2016 21:00,2016,11,4,21,7.1
839,04/11/2016 22:00,2016,11,4,22,7
840,04/11/2016 23:00,2016,11,4,23,6.7
841,05/11/2016 00:00,2016,11,5,0,6.1
842,05/11/2016 01:00,2016,11,5,1,6.2
843,05/11/2016 02:00,2016,11,5,2,6.3
844,05/11/2016 03:00,2016,11,5,3,5.9
845,05/11/2016 04:00,2016,11,5,4,6.6
846,05/11/2016 05:00,2016,11,5,5,5.4
847,05/11/2016 06:00,2016,11,5,6,6.3
848,05/11/2016 07:00,2016,11,5,7,6.5
849,05/11/2016 08:00,2016,11,5,8,6.5
850,05/11/2016 09:00,2016,11,5,9,4.7
851,05/11/2016 10:00,2016,11,5,10,4.7
852,05/11/2016 11:00,2016,11,5,11,5.5
853,05/11/2016 12:00,2016,11,5,12,6.8
854,05/11/2016 13:00,2016,11,5,13,6.7
855,05/11/2016 14:00,2016,11,5,14,6.5
856,05/11/2016 15:00,2016,11,5,15,6.6
857,05/11/2016 16:00,2016,11,5,16,6.4
858,05/11/2016 17:00,2016,11,5,17,6.9
859,05/11/2016 18:00,2016,11,5,18,5.2
860,05/11/2016 19:00,2016,11,5,19,6.8
861,05/11/2016 20:00,2016,11,5,20,5.8
862,05/11/2016 21:00,2016,11,5,21,5.6
863,05/11/2016 22:00,2016,11,5,22,6.6
864,05/11/2016 23:00,2016,11,5,23,6.5
865,06/11/2016 00:00,2016,11,6,0,5.3
866,06/11/2016 01:00,2016,11,6,1,5.7
867,06/11/2016 02:00,2016,11,6,2,5.1
868,06/11/2016 03:00,2016,11,6,3,6.8
869,06/11/2016 04:00,2016,11,6,4,6.9
870,06/11/2016 05:00,2016,11,6,5,6.2
871,06/11/2016 06:00,2016,11,6,6,5.6
872,06/11/2016 07:00,2016,11,6,7,5.8
873,06/11/2016 08:00,2016,11,6,8,5.5
874,06/11/2016 09:00,2016,11,6,9,6
875,06/11/2016 10:00,2016,11,6,10,6.8
876,06/11/2016 11:00,2016,11,6,11,5.6
877,06/11/2016 12:00,2016,11,6,12,7.1
878,06/11/2016 13:00,2016,11,6,13,7.3
879,06/11/2016 14:00,2016,11,6,14,6.3
880,06/11/2016 15:00,2016,11,6,15,6.6
881,06/11/2016 16:00,2016,11,6,16,5.7
882,06/11/2016 17:00,2016,11,6,17,6.3
883,06/11/2016 18:00,2016,11,6,18,6.3
884,06/11/2016 19:00,2016,11,6,19,5
885,06/11/2016 20:00,2016,11,6,20,5.8
886,06/11/2016 21:00,2016,11,6,21,6.4
887,06/11/2016 22:00,2016,11,6,22,6.5
888,06/11/2016 23:00,2016,11,6,23,6
889,07/11/2016 00:00,2016,11,7,0,6.1
890,07/11/2016 01:00,2016,11,7,1,5.9
891,07/11/2016 02:00,2016,11,7,2,5.1
892,07/11/2016 03:00,2016,11,7,3,5
893,07/11/2016 04:00,2016,11,7,4,4.6
894,07/11/2016 05:00,2016,11,7,5,5.7
895,07/11/2016 06:00,2016,11,7,6,5
896,07/11/2016 07:00,2016,11,7,7,6.1
897,07/11/2016 08:00,2016,11,7,8,4.8
898,07/11/2016 09:00,2016,11,7,9,4.2
899,07/11/2016 10:00,2016,11,7,10,6.3
900,07/11/2016 11:00,2016,11,7,11,5.6
901,07/11/2016 12:00,2016,11,7,12,6.1
902,07/11/2016 13:00,2016,11,7,13,6
903,07/11/2016 14:00,2016,11,7,14,5.9
904,07/11/2016 15:00,2016,11,7,15,5.9
905,07/11/2016 16:00,2016,11,7,16,5
906,07/11/2016 17:00,2016,11,7,17,5.5
907,07/11/2016 18:00,2016,11,7,18,5.2
908,07/11/2016 19:00,2016,11,7,19,5.5
909,07/11/2016 20:00,2016,11,7,20,5.7
910,07/11/2016 21:00,2016,11,7,21,5
911,07/11/2016 22:00,2016,11,7,22,4.4
912,07/11/2016 23:00,2016,11,7,23,4
913,08/11/2016 00:00,2016,11,8,0,3.8
914,08/11/2016 01:00,2016,11,8,1,3.5
915,08/11/2016 02:00,2016,11,8,2,3.8
916,08/11/2016 03:00,2016,11,8,3,3.7
917,08/11/2016 04:00,2016,11,8,4,3
918,08/11/2016 05:00,2016,11,8,5,3.6
919,08/11/2016 06:00,2016,11,8,6,1.5
920,08/11/2016 07:00,2016,11,8,7,2.9
921,08/11/2016 08:00,2016,11,8,8,1.4
922,08/11/2016 09:00,2016,11,8,9,4.6
923,08/11/2016 10:00,2016,11,8,10,4.8
924,08/11/2016 11:00,2016,11,8,11,5.4
925,08/11/2016 12:00,2016,11,8,12,4.9
926,08/11/2016 13:00,2016,11,8,13,5.4
927,08/11/2016 14:00,2016,11,8,14,5.3
928,08/11/2016 15:00,2016,11,8,15,5.1
929,08/11/2016 16:00,2016,11,8,16,5.2
930,08/11/2016 17:00,2016,11,8,17,5.2
931,08/11/2016 18:00,2016,11,8,18,5.6
932,08/11/2016 19:00,2016,11,8,19,5.3
933,08/11/2016 20:00,2016,11,8,20,5.5
934,08/11/2016 21:00,2016,11,8,21,5.7
935,08/11/2016 22:00,2016,11,8,22,5.8
936,08/11/2016 23:00,2016,11,8,23,5.7
937,09/11/2016 00:00,2016,11,9,0,5.4
938,09/11/2016 01:00,2016,11,9,1,5.5
939,09/11/2016 02:00,2016,11,9,2,6.2
940,09/11/2016 03:00,2016,11,9,3,5.9
941,09/11/2016 04:00,2016,11,9,4,5.6
942,09/11/2016 05:00,2016,11,9,5,5.9
943,09/11/2016 06:00,2016,11,9,6,5.2
944,09/11/2016 07:00,2016,11,9,7,4.4
945,09/11/2016 08:00,2016,11,9,8,4.9
946,09/11/2016 09:00,2016,11,9,9,5.2
947,09/11/2016 10:00,2016,11,9,10,5.8
948,09/11/2016 11:00,2016,11,9,11,5.7
949,09/11/2016 12:00,2016,11,9,12,5.6
950,09/11/2016 13:00,2016,11,9,13,5.6
951,09/11/2016 14:00,2016,11,9,14,5.2
952,09/11/2016 15:00,2016,11,9,15,5.5
953,09/11/2016 16:00,2016,11,9,16,5.6
954,09/11/2016 17:00,2016,11,9,17,5.5
955,09/11/2016 18:00,2016,11,9,18,5.4
956,09/11/2016 19:00,2016,11,9,19,5
957,09/11/2016 20:00,2016,11,9,20,5.5
958,09/11/2016 21:00,2016,11,9,21,5.8
959,09/11/2016 22:00,2016,11,9,22,5.8
960,09/11/2016 23:00,2016,11,9,23,6.2
961,10/11/2016 00:00,2016,11,10,0,6
962,10/11/2016 01:00,2016,11,10,1,5.9
963,10/11/2016 02:00,2016,11,10,2,5.6
964,10/11/2016 03:00,2016,11,10,3,5.8
965,10/11/2016 04:00,2016,11,10,4,5.3
966,10/11/2016 05:00,2016,11,10,5,5.2
967,10/11/2016 06:00,2016,11,10,6,5.6
968,10/11/2016 07:00,2016,11,10,7,5.1
969,10/11/2016 08:00,2016,11,10,8,3.4
970,10/11/2016 09:00,2016,11,10,9,3.2
971,10/11/2016 10:00,2016,11,10,10,5.8
972,10/11/2016 11:00,2016,11,10,11,6.7
973,10/11/2016 12:00,2016,11,10,12,7.7
974,10/11/2016 13:00,2016,11,10,13,7.9
975,10/11/2016 14:00,2016,11,10,14,8.6
976,10/11/2016 15:00,2016,11,10,15,7.9
977,10/11/2016 16:00,2016,11,10,16,5.1
978,10/11/2016 17:00,2016,11,10,17,4.5
979,10/11/2016 18:00,2016,11,10,18,3.8
980,10/11/2016 19:00,2016,11,10,19,3.9
981,10/11/2016 20:00,2016,11,10,20,4.5
982,10/11/2016 21:00,2016,11,10,21,5.8
983,10/11/2016 22:00,2016,11,10,22,6.2
984,10/11/2016 23:00,2016,11,10,23,6
985,11/11/2016 00:00,2016,11,11,0,5.8
986,11/11/2016 01:00,2016,11,11,1,5.4
987,11/11/2016 02:00,2016,11,11,2,4.5
988,11/11/2016 03:00,2016,11,11,3,4.8
989,11/11/2016 04:00,2016,11,11,4,3.6
990,11/11/2016 05:00,2016,11,11,5,5.9
991,11/11/2016 06:00,2016,11,11,6,5.4
992,11/11/2016 07:00,2016,11,11,7,4.8
993,11/11/2016 08:00,2016,11,11,8,5.5
994,11/11/2016 09:00,2016,11,11,9,4.9
995,11/11/2016 10:00,2016,11,11,10,7.1
996,11/11/2016 11:00,2016,11,11,11,7.3
997,11/11/2016 12:00,2016,11,11,12,7.3
998,11/11/2016 13:00,2016,11,11,13,7.5
999,11/11/2016 14:00,2016,11,11,14,7.5
1000,11/11/2016 15:00,2016,11,11,15,7.6
1001,11/11/2016 16:00,2016,11,11,16,7.8
1002,11/11/2016 17:00,2016,11,11,17,7.8
1003,11/11/2016 18:00,2016,11,11,18,7.9
1004,11/11/2016 19:00,2016,11,11,19,8
1005,11/11/2016 20:00,2016,11,11,20,8.2
1006,11/11/2016 21:00,2016,11,11,21,7.2
1007,11/11/2016 22:00,2016,11,11,22,7.4
1008,11/11/2016 23:00,2016,11,11,23,7.6
1009,12/11/2016 00:00,2016,11,12,0,8
1010,12/11/2016 01:00,2016,11,12,1,8
1011,12/11/2016 02:00,2016,11,12,2,7.8
1012,12/11/2016 03:00,2016,11,12,3,8.3
1013,12/11/2016 04:00,2016,11,12,4,8.6
1014,12/11/2016 05:00,2016,11,12,5,8.9
1015,12/11/2016 06:00,2016,11,12,6,9.4
1016,12/11/2016 07:00,2016,11,12,7,9.5
1017,12/11/2016 08:00,2016,11,12,8,8.8
1018,12/11/2016 09:00,2016,11,12,9,8.8
1019,12/11/2016 10:00,2016,11,12,10,9.3
1020,12/11/2016 11:00,2016,11,12,11,9.5
1021,12/11/2016 12:00,2016,11,12,12,9.5
1022,12/11/2016 13:00,2016,11,12,13,9.5
1023,12/11/2016 14:00,2016,11,12,14,8.6
1024,12/11/2016 15:00,2016,11,12,15,8.1
1025,12/11/2016 16:00,2016,11,12,16,7.6
1026,12/11/2016 17:00,2016,11,12,17,7.4
1027,12/11/2016 18:00,2016,11,12,18,6.2
1028,12/11/2016 19:00,2016,11,12,19,6.6
1029,12/11/2016 20:00,2016,11,12,20,5.7
1030,12/11/2016 21:00,2016,11,12,21,4.4
1031,12/11/2016 22:00,2016,11,12,22,4
1032,12/11/2016 23:00,2016,11,12,23,5.8
1033,13/11/2016 00:00,2016,11,13,0,4.5
1034,13/11/2016 01:00,2016,11,13,1,4.8
1035,13/11/2016 02:00,2016,11,13,2,4.3
1036,13/11/2016 03:00,2016,11,13,3,5.9
1037,13/11/2016 04:00,2016,11,13,4,5.2
1038,13/11/2016 05:00,2016,11,13,5,6.1
1039,13/11/2016 06:00,2016,11,13,6,6.5
1040,13/11/2016 07:00,2016,11,13,7,6.4
1041,13/11/2016 08:00,2016,11,13,8,6.9
1042,13/11/2016 09:00,2016,11,13,9,7.2
1043,13/11/2016 10:00,2016,11,13,10,7.5
1044,13/11/2016 11:00,2016,11,13,11,8
1045,13/11/2016 12:00,2016,11,13,12,8.3
1046,13/11/2016 13:00,2016,11,13,13,8.4
1047,13/11/2016 14:00,2016,11,13,14,8.6
1048,13/11/2016 15:00,2016,11,13,15,8.8
1049,13/11/2016 16:00,2016,11,13,16,9.1
1050,13/11/2016 17:00,2016,11,13,17,9.6
1051,13/11/2016 18:00,2016,11,13,18,10
1052,13/11/2016 19:00,2016,11,13,19,10.2
1053,13/11/2016 20:00,2016,11,13,20,10.6
1054,13/11/2016 21:00,2016,11,13,21,10.7
1055,13/11/2016 22:00,2016,11,13,22,10.5
1056,13/11/2016 23:00,2016,11,13,23,11.1
1057,14/11/2016 00:00,2016,11,14,0,11.2
1058,14/11/2016 01:00,2016,11,14,1,11.3
1059,14/11/2016 02:00,2016,11,14,2,11.3
1060,14/11/2016 03:00,2016,11,14,3,11.7
1061,14/11/2016 04:00,2016,11,14,4,12.1
1062,14/11/2016 05:00,2016,11,14,5,12.2
1063,14/11/2016 06:00,2016,11,14,6,11.9
1064,14/11/2016 07:00,2016,11,14,7,11.9
1065,14/11/2016 08:00,2016,11,14,8,11.8
1066,14/11/2016 09:00,2016,11,14,9,11.5
1067,14/11/2016 10:00,2016,11,14,10,11.5
1068,14/11/2016 11:00,2016,11,14,11,11.6
1069,14/11/2016 12:00,2016,11,14,12,11.8
1070,14/11/2016 13:00,2016,11,14,13,11.8
1071,14/11/2016 14:00,2016,11,14,14,11.8
1072,14/11/2016 15:00,2016,11,14,15,11.6
1073,14/11/2016 16:00,2016,11,14,16,11.6
1074,14/11/2016 17:00,2016,11,14,17,12
1075,14/11/2016 18:00,2016,11,14,18,12.9
